start_type,language,architecture,operation,execution_time_ms,memory_size
warm,java,x86,ecc384_sign,130.4974,1500
warm,java,x86,ecc384_sign,115.5533,1500
warm,java,x86,ecc384_sign,130.2562,1500
warm,java,x86,ecc384_sign,130.6531,1500
warm,java,x86,ecc384_sign,125.1016,1500
warm,java,x86,ecc384_sign,137.4066,1500
warm,java,x86,ecc384_verify,115.9628,1500
warm,java,x86,ecc384_verify,171.2842,1500
warm,java,x86,ecc384_verify,120.4015,1500
warm,java,x86,ecc384_verify,105.2521,1500
warm,java,x86,ecc384_verify,111.6423,1500
warm,java,x86,ecc384_verify,88.847,1500
warm,java,x86,ecc384_verify,77.662,1500
warm,java,x86,ecc384_verify,108.3757,1500
warm,java,x86,ecc384_verify,102.6042,1500
warm,java,x86,ecc384_verify,94.8356,1500
warm,java,x86,ecc384_verify,107.6337,1500
warm,java,x86,ecc384_verify,129.8852,1500
warm,java,x86,ecc384_verify,102.2313,1500
warm,java,x86,ecc384_verify,89.9545,1500
warm,java,x86,ecc384_verify,104.3908,1500
warm,java,x86,ecc384_verify,98.5151,1500
warm,java,x86,ecc384_verify,90.1142,1500
warm,java,x86,ecc384_verify,92.9599,1500
warm,java,x86,ecc384_verify,108.9334,1500
warm,java,x86,ecc384_verify,133.9126,1500
warm,java,x86,ecc384_verify,97.2227,1500
warm,java,x86,ecc384_verify,107.3715,1500
warm,java,x86,ecc384_verify,80.8438,1500
warm,java,x86,ecc384_verify,89.4253,1500
warm,java,x86,ecc384_verify,91.3025,1500
warm,java,x86,ecc384_verify,104.4546,1500
warm,java,x86,ecc384_verify,111.9496,1500
warm,java,x86,ecc384_verify,93.7885,1500
warm,java,x86,ecc384_verify,103.0456,1500
warm,java,x86,ecc384_verify,97.5911,1500
warm,java,x86,rsa2048_decrypt,197.838,1500
warm,java,x86,rsa2048_decrypt,172.096,1500
warm,java,x86,rsa2048_decrypt,242.3175,1500
warm,java,x86,rsa2048_decrypt,139.2418,1500
warm,java,x86,rsa2048_decrypt,141.0534,1500
warm,java,x86,rsa2048_decrypt,419.4125,1500
warm,java,x86,rsa2048_decrypt,131.842,1500
warm,java,x86,rsa2048_decrypt,162.1232,1500
warm,java,x86,rsa2048_decrypt,168.4822,1500
warm,java,x86,rsa2048_decrypt,133.4009,1500
warm,java,x86,rsa2048_decrypt,168.8845,1500
warm,java,x86,rsa2048_decrypt,161.6346,1500
warm,java,x86,rsa2048_decrypt,133.9745,1500
warm,java,x86,rsa2048_decrypt,119.0346,1500
warm,java,x86,rsa2048_decrypt,176.4035,1500
warm,java,x86,rsa2048_decrypt,148.5271,1500
warm,java,x86,rsa2048_decrypt,135.2434,1500
warm,java,x86,rsa2048_decrypt,127.5744,1500
warm,java,x86,rsa2048_decrypt,146.175,1500
warm,java,x86,rsa2048_decrypt,135.768,1500
warm,java,x86,rsa2048_decrypt,127.3002,1500
warm,java,x86,rsa2048_decrypt,145.6678,1500
warm,java,x86,rsa2048_decrypt,180.859,1500
warm,java,x86,rsa2048_decrypt,122.1603,1500
warm,java,x86,rsa2048_decrypt,131.315,1500
warm,java,x86,rsa2048_decrypt,132.8638,1500
warm,java,x86,rsa2048_decrypt,166.3763,1500
warm,java,x86,rsa2048_decrypt,163.7925,1500
warm,java,x86,rsa2048_decrypt,157.8982,1500
warm,java,x86,rsa2048_decrypt,139.51,1500
warm,java,x86,rsa2048_encrypt,125.168,1500
warm,java,x86,rsa2048_encrypt,178.6637,1500
warm,java,x86,rsa2048_encrypt,135.328,1500
warm,java,x86,rsa2048_encrypt,134.0598,1500
warm,java,x86,rsa2048_encrypt,167.1662,1500
warm,java,x86,rsa2048_encrypt,155.2252,1500
warm,java,x86,rsa2048_encrypt,160.492,1500
warm,java,x86,rsa2048_encrypt,134.1945,1500
warm,java,x86,rsa2048_encrypt,153.2301,1500
warm,java,x86,rsa2048_encrypt,158.8578,1500
warm,java,x86,rsa2048_encrypt,126.8557,1500
warm,java,x86,rsa2048_encrypt,141.1117,1500
warm,java,x86,rsa2048_encrypt,141.3932,1500
warm,java,x86,rsa2048_encrypt,282.1813,1500
warm,java,x86,rsa2048_encrypt,129.1288,1500
warm,java,x86,rsa2048_encrypt,169.1671,1500
warm,java,x86,rsa2048_encrypt,129.6819,1500
warm,java,x86,rsa2048_encrypt,145.8835,1500
warm,java,x86,rsa2048_encrypt,122.4005,1500
warm,java,x86,rsa2048_encrypt,142.5275,1500
warm,java,x86,rsa2048_encrypt,141.3171,1500
warm,java,x86,rsa2048_encrypt,124.0382,1500
warm,java,x86,rsa2048_encrypt,113.0645,1500
warm,java,x86,rsa2048_encrypt,236.1609,1500
warm,java,x86,rsa2048_encrypt,122.5258,1500
warm,java,x86,rsa2048_encrypt,121.2687,1500
warm,java,x86,rsa2048_encrypt,106.954,1500
warm,java,x86,rsa2048_encrypt,120.7127,1500
warm,java,x86,rsa2048_encrypt,109.4713,1500
warm,java,x86,rsa2048_encrypt,146.408,1500
warm,java,x86,rsa3072_decrypt,139.1201,1500
warm,java,x86,rsa3072_decrypt,165.2596,1500
warm,java,x86,rsa3072_decrypt,178.6304,1500
warm,java,x86,rsa3072_decrypt,142.1439,1500
warm,java,x86,rsa3072_decrypt,142.7225,1500
warm,java,x86,rsa3072_decrypt,163.5593,1500
warm,java,x86,rsa3072_decrypt,137.7241,1500
warm,java,x86,rsa3072_decrypt,146.7361,1500
warm,java,x86,rsa3072_decrypt,167.5316,1500
warm,java,x86,rsa3072_decrypt,189.7957,1500
warm,java,x86,rsa3072_decrypt,123.3468,1500
warm,java,x86,rsa3072_decrypt,160.5795,1500
warm,java,x86,rsa3072_decrypt,172.6947,1500
warm,java,x86,rsa3072_decrypt,175.8965,1500
warm,java,x86,rsa3072_decrypt,147.8995,1500
warm,java,x86,rsa3072_decrypt,140.2047,1500
warm,java,x86,rsa3072_decrypt,133.3366,1500
warm,java,x86,rsa3072_decrypt,154.5932,1500
warm,java,x86,rsa3072_decrypt,160.6512,1500
warm,java,x86,rsa3072_decrypt,134.3893,1500
warm,java,x86,rsa3072_decrypt,145.6528,1500
warm,java,x86,rsa3072_decrypt,115.5267,1500
warm,java,x86,rsa3072_decrypt,125.0211,1500
warm,java,x86,rsa3072_decrypt,133.1629,1500
warm,java,x86,rsa3072_decrypt,146.7957,1500
warm,java,x86,rsa3072_decrypt,131.8135,1500
warm,java,x86,rsa3072_decrypt,120.5941,1500
warm,java,x86,rsa3072_decrypt,147.0022,1500
warm,java,x86,rsa3072_decrypt,130.1656,1500
warm,java,x86,rsa3072_decrypt,119.6618,1500
warm,java,x86,rsa3072_encrypt,149.4754,1500
warm,java,x86,rsa3072_encrypt,174.3252,1500
warm,java,x86,rsa3072_encrypt,164.3301,1500
warm,java,x86,rsa3072_encrypt,145.0482,1500
warm,java,x86,rsa3072_encrypt,143.6763,1500
warm,java,x86,rsa3072_encrypt,137.8258,1500
warm,java,x86,rsa3072_encrypt,160.5835,1500
warm,java,x86,rsa3072_encrypt,147.6947,1500
warm,java,x86,rsa3072_encrypt,141.9386,1500
warm,java,x86,rsa3072_encrypt,166.7533,1500
warm,java,x86,rsa3072_encrypt,139.047,1500
warm,java,x86,rsa3072_encrypt,133.6092,1500
warm,java,x86,rsa3072_encrypt,157.8681,1500
warm,java,x86,rsa3072_encrypt,135.4417,1500
warm,java,x86,rsa3072_encrypt,145.848,1500
warm,java,x86,rsa3072_encrypt,137.4444,1500
warm,java,x86,rsa3072_encrypt,150.1914,1500
warm,java,x86,rsa3072_encrypt,124.8162,1500
warm,java,x86,rsa3072_encrypt,110.8145,1500
warm,java,x86,rsa3072_encrypt,130.3748,1500
warm,java,x86,rsa3072_encrypt,117.6181,1500
warm,java,x86,rsa3072_encrypt,153.5139,1500
warm,java,x86,rsa3072_encrypt,119.6651,1500
warm,java,x86,rsa3072_encrypt,157.929,1500
warm,java,x86,rsa3072_encrypt,139.5891,1500
warm,java,x86,rsa3072_encrypt,127.3578,1500
warm,java,x86,rsa3072_encrypt,140.1435,1500
warm,java,x86,rsa3072_encrypt,118.2358,1500
warm,java,x86,rsa3072_encrypt,147.5084,1500
warm,java,x86,rsa3072_encrypt,121.8956,1500
warm,java,x86,rsa4096_decrypt,180.2468,1500
warm,java,x86,rsa4096_decrypt,176.2796,1500
warm,java,x86,rsa4096_decrypt,170.3225,1500
warm,java,x86,rsa4096_decrypt,163.0067,1500
warm,java,x86,rsa4096_decrypt,165.5327,1500
warm,java,x86,rsa4096_decrypt,172.8168,1500
warm,java,x86,rsa4096_decrypt,142.9537,1500
warm,java,x86,rsa4096_decrypt,115.7236,1500
warm,java,x86,rsa4096_decrypt,166.722,1500
warm,java,x86,rsa4096_decrypt,8438.2477,1500
warm,java,x86,rsa4096_decrypt,159.2487,1500
warm,java,x86,rsa4096_decrypt,295.0905,1500
warm,java,x86,rsa4096_decrypt,173.436,1500
warm,java,x86,rsa4096_decrypt,148.7071,1500
warm,java,x86,rsa4096_decrypt,197.6527,1500
warm,java,x86,rsa4096_decrypt,324.1315,1500
warm,java,x86,rsa4096_decrypt,155.2578,1500
warm,java,x86,rsa4096_decrypt,181.2866,1500
warm,java,x86,rsa4096_decrypt,167.794,1500
warm,java,x86,rsa4096_decrypt,156.5728,1500
warm,java,x86,rsa4096_decrypt,146.0925,1500
warm,java,x86,rsa4096_decrypt,134.8242,1500
warm,java,x86,rsa4096_decrypt,197.0997,1500
warm,java,x86,rsa4096_decrypt,122.4367,1500
warm,java,x86,rsa4096_decrypt,172.1572,1500
warm,java,x86,rsa4096_decrypt,158.3383,1500
warm,java,x86,rsa4096_decrypt,183.7043,1500
warm,java,x86,rsa4096_decrypt,198.0716,1500
warm,java,x86,rsa4096_decrypt,136.7439,1500
warm,java,x86,rsa4096_decrypt,143.7552,1500
warm,java,x86,rsa4096_encrypt,144.07,1500
warm,java,x86,rsa4096_encrypt,154.709,1500
warm,java,x86,rsa4096_encrypt,165.1567,1500
warm,java,x86,rsa4096_encrypt,135.8819,1500
warm,java,x86,rsa4096_encrypt,147.3027,1500
warm,java,x86,rsa4096_encrypt,155.0672,1500
warm,java,x86,rsa4096_encrypt,154.5698,1500
warm,java,x86,rsa4096_encrypt,153.7815,1500
warm,java,x86,rsa4096_encrypt,146.4093,1500
warm,java,x86,rsa4096_encrypt,135.5048,1500
warm,java,x86,rsa4096_encrypt,139.5403,1500
warm,java,x86,rsa4096_encrypt,141.0944,1500
warm,java,x86,rsa4096_encrypt,125.9517,1500
warm,java,x86,rsa4096_encrypt,155.1096,1500
warm,java,x86,rsa4096_encrypt,174.3032,1500
warm,java,x86,rsa4096_encrypt,408.1309,1500
warm,java,x86,rsa4096_encrypt,113.7303,1500
warm,java,x86,rsa4096_encrypt,131.1126,1500
warm,java,x86,rsa4096_encrypt,152.7814,1500
warm,java,x86,rsa4096_encrypt,134.337,1500
warm,java,x86,rsa4096_encrypt,313.9997,1500
warm,java,x86,rsa4096_encrypt,150.0512,1500
warm,java,x86,rsa4096_encrypt,104.7424,1500
warm,java,x86,rsa4096_encrypt,116.5019,1500
warm,java,x86,rsa4096_encrypt,115.2069,1500
warm,java,x86,rsa4096_encrypt,145.8971,1500
warm,java,x86,rsa4096_encrypt,122.9677,1500
warm,java,x86,rsa4096_encrypt,122.7434,1500
warm,java,x86,rsa4096_encrypt,133.3865,1500
warm,java,x86,rsa4096_encrypt,127.9849,1500
warm,python,x86,ecc256_sign,164.1644,1500
warm,python,x86,ecc256_sign,152.7561,1500
warm,python,x86,ecc256_sign,139.1273,1500
warm,python,x86,ecc256_sign,151.939,1500
warm,python,x86,ecc256_sign,172.4863,1500
warm,python,x86,ecc256_sign,159.2872,1500
warm,python,x86,ecc256_sign,174.4324,1500
warm,python,x86,ecc256_sign,179.8913,1500
warm,python,x86,ecc256_sign,134.212,1500
warm,python,x86,ecc256_sign,148.9422,1500
warm,python,x86,ecc256_sign,151.7495,1500
warm,python,x86,ecc256_sign,331.6935,1500
warm,python,x86,ecc256_sign,147.0575,1500
warm,python,x86,ecc256_sign,166.9399,1500
warm,python,x86,ecc256_sign,146.9041,1500
warm,python,x86,ecc256_sign,154.4738,1500
warm,python,x86,ecc256_sign,177.7104,1500
warm,python,x86,ecc256_sign,153.4505,1500
warm,python,x86,ecc256_sign,146.8772,1500
warm,python,x86,ecc256_sign,165.6147,1500
warm,python,x86,ecc256_sign,162.5559,1500
warm,python,x86,ecc256_sign,142.7512,1500
warm,python,x86,ecc256_sign,155.2207,1500
warm,python,x86,ecc256_sign,138.014,1500
warm,python,x86,ecc256_sign,205.4293,1500
warm,python,x86,ecc256_sign,179.7156,1500
warm,python,x86,ecc256_sign,175.2521,1500
warm,python,x86,ecc256_sign,151.3324,1500
warm,python,x86,ecc256_sign,134.3011,1500
warm,python,x86,ecc256_sign,279.8537,1500
warm,python,x86,ecc256_verify,93.3786,1500
warm,python,x86,ecc256_verify,97.1672,1500
warm,python,x86,ecc256_verify,112.0951,1500
warm,python,x86,ecc256_verify,79.8612,1500
warm,python,x86,ecc256_verify,107.1768,1500
warm,python,x86,ecc256_verify,98.0697,1500
warm,python,x86,ecc256_verify,73.676,1500
warm,python,x86,ecc256_verify,82.3092,1500
warm,python,x86,ecc256_verify,119.0197,1500
warm,python,x86,ecc256_verify,99.6451,1500
warm,python,x86,ecc256_verify,93.8777,1500
warm,python,x86,ecc256_verify,76.526,1500
warm,python,x86,ecc256_verify,87.3289,1500
warm,python,x86,ecc256_verify,73.4435,1500
warm,python,x86,ecc256_verify,151.7864,1500
warm,python,x86,ecc256_verify,79.5526,1500
warm,python,x86,ecc256_verify,82.7583,1500
warm,python,x86,ecc256_verify,137.95,1500
warm,python,x86,ecc256_verify,73.1779,1500
warm,python,x86,ecc256_verify,83.837,1500
warm,python,x86,ecc256_verify,87.6903,1500
warm,python,x86,ecc256_verify,71.2292,1500
warm,python,x86,ecc256_verify,101.3401,1500
warm,python,x86,ecc256_verify,81.8645,1500
warm,python,x86,ecc256_verify,75.3096,1500
warm,python,x86,ecc256_verify,81.9071,1500
warm,python,x86,ecc256_verify,121.1609,1500
warm,python,x86,ecc256_verify,76.3077,1500
warm,python,x86,ecc256_verify,78.7583,1500
warm,python,x86,ecc256_verify,87.3034,1500
warm,python,x86,ecc384_sign,160.6929,1500
warm,python,x86,ecc384_sign,149.2102,1500
warm,python,x86,ecc384_sign,160.3644,1500
warm,python,x86,ecc384_sign,154.8189,1500
warm,python,x86,ecc384_sign,192.778,1500
warm,python,x86,ecc384_sign,166.465,1500
warm,python,x86,ecc384_sign,213.7069,1500
warm,python,x86,ecc384_sign,168.1884,1500
warm,python,x86,ecc384_sign,163.3184,1500
warm,python,x86,ecc384_sign,147.9028,1500
warm,python,x86,ecc384_sign,152.0773,1500
warm,python,x86,ecc384_sign,170.4548,1500
warm,python,x86,ecc384_sign,156.3049,1500
warm,python,x86,ecc384_sign,143.8586,1500
warm,python,x86,ecc384_sign,148.2951,1500
warm,python,x86,ecc384_sign,159.3703,1500
warm,python,x86,ecc384_sign,155.0168,1500
warm,python,x86,ecc384_sign,163.0119,1500
warm,python,x86,ecc384_sign,167.9538,1500
warm,python,x86,ecc384_sign,162.8242,1500
warm,python,x86,ecc384_sign,192.9755,1500
warm,python,x86,ecc384_sign,159.5364,1500
warm,python,x86,ecc384_sign,144.4305,1500
warm,python,x86,ecc384_sign,161.5014,1500
warm,python,x86,ecc384_sign,226.3377,1500
warm,python,x86,ecc384_sign,160.3359,1500
warm,python,x86,ecc384_sign,208.9365,1500
warm,python,x86,ecc384_sign,141.5179,1500
warm,python,x86,ecc384_sign,141.9449,1500
warm,python,x86,ecc384_sign,229.8177,1500
warm,python,x86,ecc384_verify,88.5303,1500
warm,python,x86,ecc384_verify,99.4411,1500
warm,python,x86,ecc384_verify,150.3352,1500
warm,python,x86,ecc384_verify,193.4031,1500
warm,python,x86,ecc384_verify,90.5027,1500
warm,python,x86,ecc384_verify,85.8548,1500
warm,python,x86,ecc384_verify,69.7398,1500
warm,python,x86,ecc384_verify,89.7381,1500
warm,python,x86,ecc384_verify,104.9561,1500
warm,python,x86,ecc384_verify,72.8636,1500
warm,python,x86,ecc384_verify,99.9056,1500
warm,python,x86,ecc384_verify,79.1362,1500
warm,python,x86,ecc384_verify,90.4328,1500
warm,python,x86,ecc384_verify,93.4989,1500
warm,python,x86,ecc384_verify,89.8655,1500
warm,python,x86,ecc384_verify,71.3413,1500
warm,python,x86,ecc384_verify,102.7023,1500
warm,python,x86,ecc384_verify,96.7577,1500
warm,python,x86,ecc384_verify,92.1249,1500
warm,python,x86,ecc384_verify,84.1672,1500
warm,python,x86,ecc384_verify,85.9303,1500
warm,python,x86,ecc384_verify,88.5576,1500
warm,python,x86,ecc384_verify,95.5159,1500
warm,python,x86,ecc384_verify,131.496,1500
warm,python,x86,ecc384_verify,89.1657,1500
warm,python,x86,ecc384_verify,82.1351,1500
warm,python,x86,ecc384_verify,81.0982,1500
warm,python,x86,ecc384_verify,101.4312,1500
warm,python,x86,ecc384_verify,66.53,1500
warm,python,x86,ecc384_verify,185.5293,1500
warm,python,x86,rsa2048_decrypt,156.5947,1500
warm,python,x86,rsa2048_decrypt,155.784,1500
warm,python,x86,rsa2048_decrypt,149.7758,1500
warm,python,x86,rsa2048_decrypt,152.3247,1500
warm,python,x86,rsa2048_decrypt,157.8682,1500
warm,python,x86,rsa2048_decrypt,186.1015,1500
warm,python,x86,rsa2048_decrypt,172.6026,1500
warm,python,x86,rsa2048_decrypt,150.1116,1500
warm,python,x86,rsa2048_decrypt,514.3865,1500
warm,python,x86,rsa2048_decrypt,169.0338,1500
warm,python,x86,rsa2048_decrypt,149.7557,1500
warm,python,x86,rsa2048_decrypt,147.3687,1500
warm,python,x86,rsa2048_decrypt,163.0863,1500
warm,python,x86,rsa2048_decrypt,178.3633,1500
warm,python,x86,rsa2048_decrypt,156.495,1500
warm,python,x86,rsa2048_decrypt,6883.134,1500
warm,python,x86,rsa2048_decrypt,205.6016,1500
warm,python,x86,rsa2048_decrypt,169.5052,1500
warm,python,x86,rsa2048_decrypt,161.1465,1500
warm,python,x86,rsa2048_decrypt,235.5612,1500
warm,python,x86,rsa2048_decrypt,163.4814,1500
warm,python,x86,rsa2048_decrypt,163.7675,1500
warm,python,x86,rsa2048_decrypt,152.5894,1500
warm,python,x86,rsa2048_decrypt,250.9572,1500
warm,python,x86,rsa2048_decrypt,209.0326,1500
warm,python,x86,rsa2048_decrypt,172.0728,1500
warm,python,x86,rsa2048_decrypt,144.5504,1500
warm,python,x86,rsa2048_decrypt,167.4218,1500
warm,python,x86,rsa2048_decrypt,163.7492,1500
warm,python,x86,rsa2048_decrypt,213.8467,1500
warm,python,x86,rsa2048_encrypt,91.3459,1500
warm,python,x86,rsa2048_encrypt,99.1723,1500
warm,python,x86,rsa2048_encrypt,86.2262,1500
warm,python,x86,rsa2048_encrypt,91.5023,1500
warm,python,x86,rsa2048_encrypt,81.206,1500
warm,python,x86,rsa2048_encrypt,85.5124,1500
warm,python,x86,rsa2048_encrypt,81.9137,1500
warm,python,x86,rsa2048_encrypt,85.1804,1500
warm,python,x86,rsa2048_encrypt,87.5799,1500
warm,python,x86,rsa2048_encrypt,110.5456,1500
warm,python,x86,rsa2048_encrypt,77.0057,1500
warm,python,x86,rsa2048_encrypt,85.1835,1500
warm,python,x86,rsa2048_encrypt,82.2453,1500
warm,python,x86,rsa2048_encrypt,85.9799,1500
warm,python,x86,rsa2048_encrypt,102.9492,1500
warm,python,x86,rsa2048_encrypt,90.8919,1500
warm,python,x86,rsa2048_encrypt,85.4449,1500
warm,python,x86,rsa2048_encrypt,91.1005,1500
warm,python,x86,rsa2048_encrypt,118.4129,1500
warm,python,x86,rsa2048_encrypt,82.0246,1500
warm,python,x86,rsa2048_encrypt,78.1438,1500
warm,python,x86,rsa2048_encrypt,116.3875,1500
warm,python,x86,rsa2048_encrypt,102.7156,1500
warm,python,x86,rsa2048_encrypt,74.2074,1500
warm,python,x86,rsa2048_encrypt,80.1301,1500
warm,python,x86,rsa2048_encrypt,165.196,1500
warm,python,x86,rsa2048_encrypt,84.0858,1500
warm,python,x86,rsa2048_encrypt,104.7512,1500
warm,python,x86,rsa2048_encrypt,89.8077,1500
warm,python,x86,rsa2048_encrypt,72.3446,1500
warm,python,x86,rsa3072_decrypt,181.8573,1500
warm,python,x86,rsa3072_decrypt,204.4831,1500
warm,python,x86,rsa3072_decrypt,176.7719,1500
warm,python,x86,rsa3072_decrypt,196.3517,1500
warm,python,x86,rsa3072_decrypt,166.2526,1500
warm,python,x86,rsa3072_decrypt,173.2588,1500
warm,python,x86,rsa3072_decrypt,184.9794,1500
warm,python,x86,rsa3072_decrypt,155.0317,1500
warm,python,x86,rsa3072_decrypt,162.637,1500
warm,python,x86,rsa3072_decrypt,165.2565,1500
warm,python,x86,rsa3072_decrypt,199.8737,1500
warm,python,x86,rsa3072_decrypt,161.609,1500
warm,python,x86,rsa3072_decrypt,142.4221,1500
warm,python,x86,rsa3072_decrypt,182.611,1500
warm,python,x86,rsa3072_decrypt,166.6143,1500
warm,python,x86,rsa3072_decrypt,155.4766,1500
warm,python,x86,rsa3072_decrypt,181.4233,1500
warm,python,x86,rsa3072_decrypt,195.7443,1500
warm,python,x86,rsa3072_decrypt,185.47,1500
warm,python,x86,rsa3072_decrypt,206.9186,1500
warm,python,x86,rsa3072_decrypt,186.1937,1500
warm,python,x86,rsa3072_decrypt,187.9134,1500
warm,python,x86,rsa3072_decrypt,196.8737,1500
warm,python,x86,rsa3072_decrypt,186.3365,1500
warm,python,x86,rsa3072_decrypt,272.8789,1500
warm,python,x86,rsa3072_decrypt,175.8174,1500
warm,python,x86,rsa3072_decrypt,178.4033,1500
warm,python,x86,rsa3072_decrypt,154.0602,1500
warm,python,x86,rsa3072_decrypt,258.9433,1500
warm,python,x86,rsa3072_decrypt,152.1216,1500
warm,python,x86,rsa3072_encrypt,80.2557,1500
warm,python,x86,rsa3072_encrypt,89.5609,1500
warm,python,x86,rsa3072_encrypt,84.321,1500
warm,python,x86,rsa3072_encrypt,128.9024,1500
warm,python,x86,rsa3072_encrypt,102.8551,1500
warm,python,x86,rsa3072_encrypt,98.1071,1500
warm,python,x86,rsa3072_encrypt,88.261,1500
warm,python,x86,rsa3072_encrypt,205.8046,1500
warm,python,x86,rsa3072_encrypt,99.7878,1500
warm,python,x86,rsa3072_encrypt,83.2994,1500
warm,python,x86,rsa3072_encrypt,90.9207,1500
warm,python,x86,rsa3072_encrypt,90.4167,1500
warm,python,x86,rsa3072_encrypt,86.2284,1500
warm,python,x86,rsa3072_encrypt,93.1404,1500
warm,python,x86,rsa3072_encrypt,92.8064,1500
warm,python,x86,rsa3072_encrypt,84.7666,1500
warm,python,x86,rsa3072_encrypt,82.9302,1500
warm,python,x86,rsa3072_encrypt,109.0492,1500
warm,python,x86,rsa3072_encrypt,71.2118,1500
warm,python,x86,rsa3072_encrypt,91.0242,1500
warm,python,x86,rsa3072_encrypt,94.0853,1500
warm,python,x86,rsa3072_encrypt,123.7895,1500
warm,python,x86,rsa3072_encrypt,84.0322,1500
warm,python,x86,rsa3072_encrypt,76.8155,1500
warm,python,x86,rsa3072_encrypt,84.4099,1500
warm,python,x86,rsa3072_encrypt,77.4822,1500
warm,python,x86,rsa3072_encrypt,94.6833,1500
warm,python,x86,rsa3072_encrypt,88.9764,1500
warm,python,x86,rsa3072_encrypt,91.1805,1500
warm,python,x86,rsa3072_encrypt,115.3954,1500
warm,python,x86,rsa4096_decrypt,178.9623,1500
warm,python,x86,rsa4096_decrypt,254.6985,1500
warm,python,x86,rsa4096_decrypt,201.2665,1500
warm,python,x86,rsa4096_decrypt,196.7172,1500
warm,python,x86,rsa4096_decrypt,182.6405,1500
warm,python,x86,rsa4096_decrypt,180.4475,1500
warm,python,x86,rsa4096_decrypt,200.7583,1500
warm,python,x86,rsa4096_decrypt,180.0742,1500
warm,python,x86,rsa4096_decrypt,196.1076,1500
warm,python,x86,rsa4096_decrypt,188.5066,1500
warm,python,x86,rsa4096_decrypt,184.1525,1500
warm,python,x86,rsa4096_decrypt,182.8205,1500
warm,python,x86,rsa4096_decrypt,187.5462,1500
warm,python,x86,rsa4096_decrypt,179.4956,1500
warm,python,x86,rsa4096_decrypt,163.8972,1500
warm,python,x86,rsa4096_decrypt,196.8353,1500
warm,python,x86,rsa4096_decrypt,189.9331,1500
warm,python,x86,rsa4096_decrypt,177.0753,1500
warm,python,x86,rsa4096_decrypt,204.3176,1500
warm,python,x86,rsa4096_decrypt,162.9373,1500
warm,python,x86,rsa4096_decrypt,185.1979,1500
warm,python,x86,rsa4096_decrypt,206.3359,1500
warm,python,x86,rsa4096_decrypt,163.5112,1500
warm,python,x86,rsa4096_decrypt,178.1678,1500
warm,python,x86,rsa4096_decrypt,245.3156,1500
warm,python,x86,rsa4096_decrypt,184.0353,1500
warm,python,x86,rsa4096_decrypt,289.9606,1500
warm,python,x86,rsa4096_decrypt,179.3118,1500
warm,python,x86,rsa4096_decrypt,160.8825,1500
warm,python,x86,rsa4096_decrypt,246.3517,1500
warm,python,x86,rsa4096_encrypt,112.4775,1500
warm,python,x86,rsa4096_encrypt,93.5709,1500
warm,python,x86,rsa4096_encrypt,120.5484,1500
warm,python,x86,rsa4096_encrypt,91.8061,1500
warm,python,x86,rsa4096_encrypt,90.8171,1500
warm,python,x86,rsa4096_encrypt,84.0851,1500
warm,python,x86,rsa4096_encrypt,100.2356,1500
warm,python,x86,rsa4096_encrypt,83.6735,1500
warm,python,x86,rsa4096_encrypt,105.6699,1500
warm,python,x86,rsa4096_encrypt,108.6259,1500
warm,python,x86,rsa4096_encrypt,100.019,1500
warm,python,x86,rsa4096_encrypt,73.036,1500
warm,python,x86,rsa4096_encrypt,97.1204,1500
warm,python,x86,rsa4096_encrypt,80.2403,1500
warm,python,x86,rsa4096_encrypt,101.1097,1500
warm,python,x86,rsa4096_encrypt,94.0606,1500
warm,python,x86,rsa4096_encrypt,79.926,1500
warm,python,x86,rsa4096_encrypt,110.307,1500
warm,python,x86,rsa4096_encrypt,110.7351,1500
warm,python,x86,rsa4096_encrypt,73.5012,1500
warm,python,x86,rsa4096_encrypt,95.2898,1500
warm,python,x86,rsa4096_encrypt,80.9013,1500
warm,python,x86,rsa4096_encrypt,92.9907,1500
warm,python,x86,rsa4096_encrypt,94.2504,1500
warm,python,x86,rsa4096_encrypt,100.2216,1500
warm,python,x86,rsa4096_encrypt,183.5935,1500
warm,python,x86,rsa4096_encrypt,163.6188,1500
warm,python,x86,rsa4096_encrypt,77.0418,1500
warm,python,x86,rsa4096_encrypt,80.4441,1500
warm,python,x86,rsa4096_encrypt,97.4146,1500
warm,typescript,x86,ecc256_sign,164.5193,1500
warm,typescript,x86,ecc256_sign,168.5759,1500
warm,typescript,x86,ecc256_sign,150.9531,1500
warm,typescript,x86,ecc256_sign,136.8872,1500
warm,typescript,x86,ecc256_sign,177.6989,1500
warm,typescript,x86,ecc256_sign,138.0337,1500
warm,typescript,x86,ecc256_sign,164.4646,1500
warm,typescript,x86,ecc256_sign,158.8861,1500
warm,typescript,x86,ecc256_sign,124.764,1500
warm,typescript,x86,ecc256_sign,164.4861,1500
warm,typescript,x86,ecc256_sign,127.7651,1500
warm,typescript,x86,ecc256_sign,165.6572,1500
warm,typescript,x86,ecc256_sign,162.7599,1500
warm,typescript,x86,ecc256_sign,150.5808,1500
warm,typescript,x86,ecc256_sign,133.6493,1500
warm,typescript,x86,ecc256_sign,139.5196,1500
warm,typescript,x86,ecc256_sign,154.865,1500
warm,typescript,x86,ecc256_sign,145.3108,1500
warm,typescript,x86,ecc256_sign,139.23,1500
warm,typescript,x86,ecc256_sign,145.4515,1500
warm,typescript,x86,ecc256_sign,129.1902,1500
